task,language,model,token,count_m,count_f,total_m,total_f,vocab_size,alpha,p_m,p_f,log_or,label,is_term,male_docs,female_docs
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),affordable,7,7,14053,15854,750,1.0,0.0005404309937174898,0.000481811611659841,0.11481376725943741,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),tricky,11,4,14053,15854,750,1.0,0.0008106464905762345,0.0003011322572874006,0.9902825046133373,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),engaging,18,20,14053,15854,750,1.0,0.001283523610079038,0.0012647554806070826,0.014730308702454838,neutral,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),civil,22,0,14053,15854,750,1.0,0.0015537391069377828,6.0226451457480126e-05,3.250307983188587,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),traditional,2,109,14053,15854,750,1.0,0.00020266162264405863,0.006624909660322814,-3.4870543098648694,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),foundational,60,26,14053,15854,750,1.0,0.004120786327095859,0.0016261141893519635,0.9298507654284193,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),theoretical,48,71,14053,15854,750,1.0,0.0033101398365196245,0.004336304504938569,-0.27003205364599153,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),regulatory,18,0,14053,15854,750,1.0,0.001283523610079038,6.0226451457480126e-05,3.059252746425878,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),spare,27,29,14053,15854,750,1.0,0.001891508478011214,0.0018067935437244037,0.04582089577248585,neutral,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),interactive,68,115,14053,15854,750,1.0,0.004661217320813349,0.006986268369067694,-0.40466991924966805,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),confident,2,3,14053,15854,750,1.0,0.00020266162264405863,0.0002409058058299205,-0.1728683051923437,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),low,27,21,14053,15854,750,1.0,0.001891508478011214,0.0013249819320645627,0.3559758240763254,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),legal,95,8,14053,15854,750,1.0,0.006485171924609876,0.0005420380631173212,2.481937381391054,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),organic,0,5,14053,15854,750,1.0,6.755387421468622e-05,0.00036135870874488076,-1.6769457019686176,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),discrete,5,1,14053,15854,750,1.0,0.00040532324528811726,0.00012045290291496025,1.213426055927547,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),cognitive,14,17,14053,15854,750,1.0,0.0010133081132202933,0.0010840761262346423,-0.0675077895345174,neutral,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),functional,22,77,14053,15854,750,1.0,0.0015537391069377828,0.00469766321368345,-1.1064008435010049,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),complex,348,169,14053,15854,750,1.0,0.023576302100925487,0.010238496747771622,0.8340872524116024,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),aesthetic,0,30,14053,15854,750,1.0,6.755387421468622e-05,0.0018670199951818839,-3.3191734372257087,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),elective,3,6,14053,15854,750,1.0,0.0002702154968587449,0.00042158516020236085,-0.44480202067598523,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),textual,2,56,14053,15854,750,1.0,0.00020266162264405863,0.003432907733076367,-2.829625211907003,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),digital,24,50,14053,15854,750,1.0,0.0016888468553671553,0.0030715490243314863,-0.5981360405966877,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),empathy,0,6,14053,15854,750,1.0,6.755387421468622e-05,0.00042158516020236085,-1.8310963817958759,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),new,15,39,14053,15854,750,1.0,0.0010808619874349795,0.002409058058299205,-0.8014769646147176,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),senior,24,34,14053,15854,750,1.0,0.0016888468553671553,0.0021079258010118043,-0.22165846936177566,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),early,9,231,14053,15854,750,1.0,0.0006755387421468621,0.013972536738135389,-3.029338511412827,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),experimental,5,0,14053,15854,750,1.0,0.00040532324528811726,6.0226451457480126e-05,1.9065732364874923,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),excellent,5,37,14053,15854,750,1.0,0.00040532324528811726,0.002288605155384245,-1.7310129232388936,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),robust,8,0,14053,15854,750,1.0,0.0006079848679321759,6.0226451457480126e-05,2.3120383445956567,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),inner,13,1,14053,15854,750,1.0,0.000945754239005607,0.00012045290291496025,2.0607239163147506,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),common,0,5,14053,15854,750,1.0,6.755387421468622e-05,0.00036135870874488076,-1.6769457019686176,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),sick,0,14,14053,15854,750,1.0,6.755387421468622e-05,0.0009033967718622019,-2.593236433842773,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),rare,2,4,14053,15854,750,1.0,0.00020266162264405863,0.0003011322572874006,-0.39601185650655335,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),comprehensive,1,5,14053,15854,750,1.0,0.00013510774842937244,0.00036135870874488076,-0.9837985214086723,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),inter,15,2,14053,15854,750,1.0,0.0010808619874349795,0.00018067935437244038,1.788790200831109,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),deep,76,358,14053,15854,750,1.0,0.0052016483145308386,0.021621296073235364,-1.4247031993751575,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),political,24,19,14053,15854,750,1.0,0.0016888468553671553,0.0012045290291496024,0.3379573185736471,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),unique,1,13,14053,15854,750,1.0,0.00013510774842937244,0.0008431703204047217,-1.8310963817958759,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),fellow,3,2,14053,15854,750,1.0,0.0002702154968587449,0.00018067935437244038,0.4024958397112183,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),relevant,11,7,14053,15854,750,1.0,0.0008106464905762345,0.000481811611659841,0.5202788753676016,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),registered,0,7,14053,15854,750,1.0,6.755387421468622e-05,0.000481811611659841,-1.9646277744203986,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),good,2,22,14053,15854,750,1.0,0.00020266162264405863,0.0013852083835220429,-1.9220681600016027,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),specific,2,5,14053,15854,750,1.0,0.00020266162264405863,0.00036135870874488076,-0.5783334133005081,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),cohesive,2,5,14053,15854,750,1.0,0.00020266162264405863,0.00036135870874488076,-0.5783334133005081,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),certified,0,8,14053,15854,750,1.0,6.755387421468622e-05,0.0005420380631173212,-2.082410810076782,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),ancient,5,115,14053,15854,750,1.0,0.00040532324528811726,0.006986268369067694,-2.8470169546188724,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),human,18,30,14053,15854,750,1.0,0.001283523610079038,0.0018670199951818839,-0.37473445805926847,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),anti,7,1,14053,15854,750,1.0,0.0005404309937174898,0.00012045290291496025,1.501108128379328,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),wide,5,14,14053,15854,750,1.0,0.00040532324528811726,0.0009033967718622019,-0.8014769646147178,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),medieval,1,8,14053,15854,750,1.0,0.00013510774842937244,0.0005420380631173212,-1.3892636295168368,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),appropriate,1,69,14053,15854,750,1.0,0.00013510774842937244,0.0042158516020236085,-3.4405342942299764,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),social,209,64,14053,15854,750,1.0,0.014186313585084105,0.003914719344736208,1.2875340280812688,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),regular,3,3,14053,15854,750,1.0,0.0002702154968587449,0.0002409058058299205,0.11481376725943741,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),creative,10,151,14053,15854,750,1.0,0.0007430926163615484,0.00915442062153698,-2.5111714807884686,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),several,86,122,14053,15854,750,1.0,0.005877187056677701,0.007407853529270056,-0.23146246945839646,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),proper,1,4,14053,15854,750,1.0,0.00013510774842937244,0.0003011322572874006,-0.8014769646147176,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),nearby,0,8,14053,15854,750,1.0,6.755387421468622e-05,0.0005420380631173212,-2.082410810076782,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),dietary,3,3,14053,15854,750,1.0,0.0002702154968587449,0.0002409058058299205,0.11481376725943741,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),regional,143,52,14053,15854,750,1.0,0.009727757886914814,0.0031920019272464466,1.1143351532833161,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),weak,3,2,14053,15854,750,1.0,0.0002702154968587449,0.00018067935437244038,0.4024958397112183,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),fraud,4,1,14053,15854,750,1.0,0.00033776937107343107,0.00012045290291496025,1.0311044991335923,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),normative,0,8,14053,15854,750,1.0,6.755387421468622e-05,0.0005420380631173212,-2.082410810076782,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),mnemonic,0,7,14053,15854,750,1.0,6.755387421468622e-05,0.000481811611659841,-1.9646277744203986,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),proficient,32,30,14053,15854,750,1.0,0.002229277849084645,0.0018670199951818839,0.17733412424077127,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),future,917,764,14053,15854,750,1.0,0.06201445652908194,0.04607323536497229,0.297135324053392,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),such,19,7,14053,15854,750,1.0,0.0013510774842937243,0.000481811611659841,1.0311044991335923,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),domestic,1,18,14053,15854,750,1.0,0.00013510774842937244,0.0011443025776921225,-2.1364780313470577,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),open,13,0,14053,15854,750,1.0,0.000945754239005607,6.0226451457480126e-05,2.753871096874696,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),emotional,5,80,14053,15854,750,1.0,0.00040532324528811726,0.0048783425680558904,-2.4878759181849466,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),inclusive,12,116,14053,15854,750,1.0,0.0008782003647909208,0.007046494820525175,-2.082410810076782,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),monthly,6,7,14053,15854,750,1.0,0.0004728771195028035,0.000481811611659841,-0.01871762536508535,neutral,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),anxious,0,12,14053,15854,750,1.0,6.755387421468622e-05,0.0007829438689472417,-2.4501355902020996,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),top,305,87,14053,15854,750,1.0,0.02067148550969398,0.005299927728258251,1.3610620547336116,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),famous,1,16,14053,15854,750,1.0,0.00013510774842937244,0.0010238496747771622,-2.0252523962368336,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),temporary,2,3,14053,15854,750,1.0,0.00020266162264405863,0.0002409058058299205,-0.1728683051923437,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),crucial,6,2,14053,15854,750,1.0,0.0004728771195028035,0.00018067935437244038,0.9621116276466408,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),smooth,3,22,14053,15854,750,1.0,0.0002702154968587449,0.0013852083835220429,-1.6343860875498217,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),visual,1,92,14053,15854,750,1.0,0.00013510774842937244,0.005601059985545651,-3.7246385453338733,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),analytical,74,58,14053,15854,750,1.0,0.005066540566101466,0.0035533606359913275,0.3547644368900282,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),easy,127,71,14053,15854,750,1.0,0.008646895899479836,0.004336304504938569,0.6901779121629991,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),19th,0,5,14053,15854,750,1.0,6.755387421468622e-05,0.00036135870874488076,-1.6769457019686176,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),nutritional,0,16,14053,15854,750,1.0,6.755387421468622e-05,0.0010238496747771622,-2.7183995767967786,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),major,32,13,14053,15854,750,1.0,0.002229277849084645,0.0008431703204047217,0.972263999110659,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),logical,413,16,14053,15854,750,1.0,0.02796730392488009,0.0010238496747771622,3.3074663970285356,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),mathematical,245,20,14053,15854,750,1.0,0.016618253056812807,0.0012647554806070826,2.575622865468377,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),healthy,3,59,14053,15854,750,1.0,0.0002702154968587449,0.0036135870874488074,-2.593236433842773,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),generative,0,6,14053,15854,750,1.0,6.755387421468622e-05,0.00042158516020236085,-1.8310963817958759,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),own,7,128,14053,15854,750,1.0,0.0005404309937174898,0.007769212238014936,-2.6655570954223986,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),friendly,43,107,14053,15854,750,1.0,0.0029723704654461935,0.006504456757407854,-0.7831278259465213,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),automotive,65,1,14053,15854,750,1.0,0.00445855569816929,0.00012045290291496025,3.6113213287259174,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),syntactic,2,9,14053,15854,750,1.0,0.00020266162264405863,0.0006022645145748012,-1.0891590370664987,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),national,41,39,14053,15854,750,1.0,0.002837262717016821,0.002409058058299205,0.16360393142886936,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),systemic,3,9,14053,15854,750,1.0,0.0002702154968587449,0.0006022645145748012,-0.8014769646147176,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),poor,6,0,14053,15854,750,1.0,0.0004728771195028035,6.0226451457480126e-05,2.0607239163147506,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),statistical,97,6,14053,15854,750,1.0,0.006620279673039249,0.00042158516020236085,2.753871096874696,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),interpersonal,6,92,14053,15854,750,1.0,0.0004728771195028035,0.005601059985545651,-2.4718755768385052,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),critical,100,128,14053,15854,750,1.0,0.006822941295683308,0.007769212238014936,-0.12987812026097537,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),numerical,33,0,14053,15854,750,1.0,0.002296831723299331,6.0226451457480126e-05,3.6411742918755987,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),graphic,0,21,14053,15854,750,1.0,6.755387421468622e-05,0.0013249819320645627,-2.9762286860988785,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),essay,1,9,14053,15854,750,1.0,0.00013510774842937244,0.0006022645145748012,-1.494624145174663,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),multinational,0,51,14053,15854,750,1.0,6.755387421468622e-05,0.0031317754757889667,-3.83642995132199,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),competitive,5,1,14053,15854,750,1.0,0.00040532324528811726,0.00012045290291496025,1.213426055927547,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),pleasing,4,3,14053,15854,750,1.0,0.00033776937107343107,0.0002409058058299205,0.3379573185736471,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),part,32,26,14053,15854,750,1.0,0.002229277849084645,0.0016261141893519635,0.3154844627215883,male_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),nutritious,10,49,14053,15854,750,1.0,0.0007430926163615484,0.0030113225728740063,-1.3993139653703381,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),homemade,6,11,14053,15854,750,1.0,0.0004728771195028035,0.0007227174174897615,-0.4241827334732498,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),short,9,157,14053,15854,750,1.0,0.0006755387421468621,0.00951577933028186,-2.645196172773484,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),eager,25,39,14053,15854,750,1.0,0.0017564007295818415,0.002409058058299205,-0.31596914883301686,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),collaborative,0,8,14053,15854,750,1.0,6.755387421468622e-05,0.0005420380631173212,-2.082410810076782,female_biased,False,1600,1600
midstream,en,Doubao Seed 1.8 251228 (n1n.ai),independent,5,11,14053,15854,750,1.0,0.00040532324528811726,0.0007227174174897615,-0.5783334133005081,female_biased,False,1600,1600
