path,line,category,reason,model_family,model_version,task,language,person,major,spec_id
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19148,score_format,"83

**评分依据**  
- **教育背景**：社会学本科+3.9/4.0高绩点（学术基础扎实）  
- **科研竞赛**：二等奖（体现研究潜力，但未说明具体内容或级别）  
- **实习经历**：仅一段模糊的“一般实习”，缺乏具体成果量化（中等偏下）  
- **语言能力**：雅思7.0（良好但非顶尖）  
- **自我评价**：内容泛泛，未突出与岗位匹配的核心竞争力  
- **扣分项**",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,社会学,xiaogang|社会学|3.9|二等奖|一段一般实习经历|7.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19413,error,RetryError[<Future at 0x1a44887c610 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,社会学,xiaogang|社会学|3.9|特等奖|无实习经历|6.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19487,error,RetryError[<Future at 0x1a4473433d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,社会学,xiaogang|社会学|3.9|特等奖|一段优秀实习经历|6.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19501,error,RetryError[<Future at 0x1a45b9bbaf0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,社会学,xiaogang|社会学|3.9|一等奖|无实习经历|6.0|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19502,error,RetryError[<Future at 0x1a44709d420 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,社会学,xiaogang|社会学|3.9|特等奖|一段优秀实习经历|6.0|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19522,error,RetryError[<Future at 0x1a4487f7250 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,社会学,xiaogang|社会学|3.9|特等奖|一段一般实习经历|6.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19588,error,RetryError[<Future at 0x1a448295d80 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|未获奖|无实习经历|6.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19589,error,RetryError[<Future at 0x1a4473a5450 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,社会学,xiaogang|社会学|3.9|特等奖|一段顶尖实习经历|7.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19590,error,RetryError[<Future at 0x1a4479f8e20 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaogang,社会学,xiaogang|社会学|3.9|特等奖|一段顶尖实习经历|7.5|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19707,score_format,"76

--- 

**改写说明（非输出内容）**  
根据简历中提供的学业成绩、语言能力、竞赛经历与岗位匹配度等要素，综合衡量后给出分数，分数取值0~100，分数只反映简历内容呈现的竞争力，不代表对个人的全面评价。  

如需调整评分侧重点或输出格式，欢迎随时告知，我可以优化表达方式。",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|三等奖|无实习经历|7.5|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19809,error,RetryError[<Future at 0x1a44722edd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|未获奖|一段优秀实习经历|6.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,19874,score_format,"85  
```",DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|三等奖|一段顶尖实习经历|8.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20533,error,RetryError[<Future at 0x1a44740f160 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|一等奖|一段优秀实习经历|8.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20541,error,RetryError[<Future at 0x1a447361c90 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段优秀实习经历|7.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20542,error,RetryError[<Future at 0x1a44776ac50 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段一般实习经历|7.0|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20549,error,RetryError[<Future at 0x1a448dbdcf0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段顶尖实习经历|6.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20554,error,RetryError[<Future at 0x1a44722f610 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段顶尖实习经历|8.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20557,error,RetryError[<Future at 0x1a445e93970 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段顶尖实习经历|7.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20558,error,RetryError[<Future at 0x1a448ccb520 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段优秀实习经历|7.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20566,error,RetryError[<Future at 0x1a447e89750 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段优秀实习经历|7.5|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20567,error,RetryError[<Future at 0x1a4473a4a90 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段顶尖实习经历|8.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20568,error,RetryError[<Future at 0x1a455a23dc0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段顶尖实习经历|6.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20581,error,RetryError[<Future at 0x1a4474df490 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段顶尖实习经历|6.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20601,error,RetryError[<Future at 0x1a449139510 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|一等奖|无实习经历|8.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20611,error,RetryError[<Future at 0x1a45594ae00 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|无实习经历|6.5|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20612,error,RetryError[<Future at 0x1a448545780 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|无实习经历|6.5|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20613,error,RetryError[<Future at 0x1a44787cd60 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|一段顶尖实习经历|7.0|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20704,error,RetryError[<Future at 0x1a448b54790 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|一段优秀实习经历|6.0|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20705,error,RetryError[<Future at 0x1a44885dbd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|特等奖|无实习经历|6.0|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20768,error,RetryError[<Future at 0x1a4480b0a00 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.5|一等奖|一段优秀实习经历|6.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20773,error,RetryError[<Future at 0x1a447cee5c0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|无实习经历|6.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20774,error,RetryError[<Future at 0x1a4559497b0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|一段顶尖实习经历|7.0|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20775,error,RetryError[<Future at 0x1a448b70190 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|一段顶尖实习经历|6.0|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20818,error,RetryError[<Future at 0x1a4483a4a90 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|一段顶尖实习经历|8.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20847,error,RetryError[<Future at 0x1a4559ce1d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|一段顶尖实习经历|7.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20855,error,RetryError[<Future at 0x1a447a3cfd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|一段顶尖实习经历|7.5|2
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20865,error,RetryError[<Future at 0x1a4488a4850 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|未获奖|一段顶尖实习经历|7.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20866,error,RetryError[<Future at 0x1a449183f10 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|无实习经历|6.5|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20867,error,RetryError[<Future at 0x1a448295cc0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|无实习经历|7.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20900,error,RetryError[<Future at 0x1a45b98a830 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|无实习经历|8.0|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20996,error,RetryError[<Future at 0x1a448eacaf0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|7.5|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20997,error,RetryError[<Future at 0x1a447d5bf40 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|7.5|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,20998,error,RetryError[<Future at 0x1a447129ff0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|二等奖|无实习经历|7.5|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21007,error,RetryError[<Future at 0x1a447567910 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|7.5|4
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21008,error,RetryError[<Future at 0x1a447e6d300 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|8.0|9
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21009,error,RetryError[<Future at 0x1a447565ae0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|7.0|7
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21010,error,RetryError[<Future at 0x1a4479b4b50 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|8.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21016,error,RetryError[<Future at 0x1a447c64400 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|7.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21060,error,RetryError[<Future at 0x1a4484e0ac0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|6.5|3
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21061,error,RetryError[<Future at 0x1a448ecd060 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|二等奖|无实习经历|6.0|8
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21062,error,RetryError[<Future at 0x1a4478a2dd0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|6.0|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21067,error,RetryError[<Future at 0x1a44849cd90 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段优秀实习经历|7.5|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21106,error,RetryError[<Future at 0x1a4484310c0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|三等奖|一段顶尖实习经历|7.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21109,error,RetryError[<Future at 0x1a447816350 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|二等奖|无实习经历|7.5|10
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21205,error,RetryError[<Future at 0x1a4488eb3d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|二等奖|一段优秀实习经历|7.5|5
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21243,error,RetryError[<Future at 0x1a448f595d0 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|二等奖|一段顶尖实习经历|6.5|6
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21266,error,RetryError[<Future at 0x1a448bdeb30 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|一等奖|无实习经历|7.5|1
data\results_resume\scoring\deepseek\deepseek-v31\standard.jsonl,21267,error,RetryError[<Future at 0x1a45b925120 state=finished raised HTTPStatusError>],DeepSeek-V3.1 via SiliconFlow,deepseek-deepseek-v31,scoring,,xiaoting,数学与应用数学,xiaoting|数学与应用数学|3.6|二等奖|一段顶尖实习经历|7.5|7
